label,title,content
2,neymar yageze polisi asunikwa kagare asobanure iby’ umukobwa yafashe ngufu amafoto,neymar yajyanywe sitasiyo polisi asunikwa kagare ahatwe ibibazo kirego cy’ umukobwa umushinja kumufata ngufu hoteli y’ i paris neymar yajyanywe sitasiyo polisi asunikwa kagare ahatwe ibibazo kirego cy’ umukobwa umushinja kumufata ngufu hoteli y’ i paris uyu mukinnyi w’ umunya-brazil acunze n’ abagabo batatu yagezwaga sitasiyo polisi mujyi rio de janeiro umukobwa umushinja kumufata ngufu umunyamideli najila trindade mendes de souza w’ imyaka neymar kubera imvune yagiye polisi asunikwa kagare ikarita kubikuza amafaranga y’ mukinnyi paris saint germain yahagaritse kugeza kibazo kirangiye nk’ byatangajwe n’ ikinyamakuru o estado de s paulo neymar w’ imyaka afite aracyarwaye imvune kukabumbampori yagiriye mukino gishuti wahuje brazil qatar trindade souza avuga neymar yatangiye ubushotoranyi bitewe mukobwa yamusabaga bakoresha ubwirinzi neymar yafashe indege ava brazil ajya bufaransa ajyanywe gusambana n’ mukobwa uyu mukobwa avuga akimara kumubwira bakoreshe agakingirizo neymar yahise avuga no’ ahita atangira kumusambanya akoresheje imbaraga trindate souza yapfuye neymar kudakoresha agakingirizo hari video yakwirakwiye kumbuga nkoranyambaga igaragaza neymar ashaka gutera umugeri umukobwa mukobwa agashaka kumukubita urushyi umunyamategeko w’ mukobwa avuga video yafatiwe hoteli nyuma y’ umunsi umwe ikibazo kibaye kugira neymar azabone ingingo zimurengera neymar ahakana mukobwa amurega akavuga umubeshyi ushaka kumurya amafaranga uyu mukobwa avuga umuntu usanzwe ukora yiga ngo akora akazi kumurika imideli avuga neymar babanje kuganira instagram mbere y’ bahurira hoteli y’ inyenyeri mujyi paris yitwa sofitel paris arc du triomphe uyu mukobwa yabwiye itangazamakuru yaganiriye neymar akamubwira ashaka bishimishanya neymar akabyakirana yombi trindade naramubwiye asigeho akomeza kunsunika abajijwe yafashwe ngufu igisa n’ imirwano cyakurikiwe gufatwa ngufu ikizami cyakoze tariki gicurasi cyagaragaje mukobwa afite ibikomere maguru amafoto yakuwe video hoteli
13,covid- abanyarwanda bakwiye kuba bavumbura imiti izarengera isi- musenyeri rucyahana,ahumuriza abanyarwanda bazava bihe neza kuko bidakanganye ugereranyije n’ibyo banyuzemo jenoside yakorewe abatutsi buri munota abatutsi batagira ingano bicwaga bazizwa baremwe ati abanyarwanda bacu abahanga bacu bakwiye kuba bavumbura imiti izarengera isi akomeza agira ubu tugeze bihe bikomeye buri munyarwanda wese afata inshingano afata ingamba kugira yirinde arinde mugezi arinde urugo rwe arinde umugore arinde umugabo arinde abana arinde umuturanyi arinde nigihugu inzego zituyobora gihugu nazo zibwire abanyarwanda abarwaye bazima bemerewe gutaha u rwanda rukabakira hari igihugu kibura abantu bapfa si abarwayi si impanuka masaha buri munsi urumva atari ibintu wakifuriza u rwanda bishop rucyahana yakomeje avuga ibihe abanyarwanda barimo bibahamagarira gufashanya bifite ufite kurya agafasha ati wa wundi ufite amafaranga menshi gihe corona bumwe bwacu buramuhamagarira gufasha wundi ugiye kurara ubusa dufite abanyarwanda n’abanyarwandakazi batunzwe nyakabyizi gukorera kurya bakakirarira ariko nzu zabo ntibakora ntibagomba kwicwa n’inzara kuko ntitugiye gukiza abapfu corona tugire n’abapfu b’inzara kandi dufite kurya tukagira dusagura hari n’abashobora kugira basagura ibisagutse bakabiha ingurube cyangwa bakabiha ihene nubwo izabo ariko ntitwari dukwiye kugaburira inyamaswa mbere y’uko tugaburira abantu bagenzi bacu musenyeri john rucyahana yongeyeho nubwo abanyarwanda rugamba guhangana n’icyorezo corona ariko batareka gahunda kwibuka buri mwaka kuko amateka abagira ati nubwo turwana corona tugomba kwibuka musenyeri rucyahana avuga abahanga babanyarwanda bakwiriye kuba bavumbura imiti izarengera isi src imvaho nshya
5,jean paul samputu nama mpuzamahanga i beirut,iyo nama ikaba ifite intego kwereka isi rusange ntawe ukwiye guheranwa n’amateka ahubwo mateka akwiye kumusigira isomo samputu yarayitumiwemo nk’intumwa y’amahoro y’umuryango w’abibumbye akaba yaratanze ikiganiro nk’umunyarwanda wababariye abamugiriye nabi aha akaba yaranerekanye abanyarwanda bageze kubabarirana usibye kuba yaratanze ikiganiro nama anaririmba zimwe ndirimbo ze zivuga bumwe n’ubwiyunge nk’uko bigaragara rubuga interineti wwwhealingwoundsofhistoryorg abari nama baganira nsanganyamatsiko igira iti healing the wounds of history addressing the roots of violence ugenekereje kinyarwanda nko kuvuga gukiza ibikomere by’amateka ugaragaza invano y’akarengane umuhanzi jean paul samputu niwe nyafurika wenyine nama ikindi usibye kuba aririmba indirimbo zitandukanye zahawe ibihembo azwiho kuba yarazengurutse isi nk’intumwa y’umuco nyarwanda aho ndirimbo ze zishingiye njyana gakondo y’umuco nyarwanda atanga ubutumwa bw’amahoro n’ubwiyunge iyo nama yitabiriye ikaba yaratangiye gatanu tariki ikazarangira cyumweru tariki norbert niyizurugero
3,musanze abaturage basaba kwishyurizwa amafaranga amaze imyaka irindwi baberewemo reg,bamwe baturage murenge gashaki bavuga basa nabambuye reg yanyujije umuyoboro w’amashanyarizi ariko ntibahabwe ingurane z’ibyabo imyaka ikaba ibaye irindwi bizezwa bazishyurwa ariko bagategereza bagaheba bamwe baturage bavuga bahejewe gihirahiro kuko babajije bababwira harimo bamwe batujuje ibisabwa bakibaza bazakomeza gutegereza kugeza ryari kuko babona imyaka ibaye myinshi babeshywa bariho bakosora abatujuje ibisabwa kubwimana herive umwe agira nkajye baraje barambarurira basanga bandimo miriyoni maganabiri batubwira bitarenze ukwezi bazaba batwishyuye bagenda bagiye bagarukiye barongera barabarura byarapfuye mbese birirwa dore imyaka irindwi irihiritse turi jyewe rwose mbona batubeshya baratwambuye umuyobozi w’intara y’amajyaruguru gatabazi jmv kiganiro aherutse gukorana n’abanyamakuru yasabye baturage bakwishyurwa ibyabo batabarindirije abatujuje ibyangombwa yagize abujuje ibisabwa bakwiye kuba bishyuwe ntibakomeze guhera gihirahiro abatarabyuzuza nabo bagakosorerwa bakazayahabwa ariko abaturage bakava karengane tugiye kubikurikirana nabo bishyurwe
1,gen nyamvumba yakiriwe tshisekedi ruzinduko yagiriye rdc,ku gatanu tariki gicurasi umugaba w’ingabo z’u rwanda gen patrick nyamvumba yakiriwe n’umukuru repubulika iharanira demukarasi congo amushimira ubufatanye gahati y’ibisirikare by’ibi bihugu gen nyamvumba uherekejwe mugenzi gihugu cy’abaturanyi yagize twaje hano gushimira umukuru w’igihugu imbaraga yashyize gisirikare cy’iki gihugu fardc n’imikoranire hagati y’ibisirikare byombi ikindi kandi ukumugezaho intashyo perezida w’u rwanda mugenzi lt gen celestin mbala munsense yunzemo turi abaturanyi kandi nk’abaturanyi tugomba kunoza imikoranire yacu tukongera isano hagati yacu nk’ingabo yongeyeho bagomba kumenya umutekano w’abaturage b’ibihugu byombi bagahangana n’ibibazo by’umutekano muke kugira habeho iterambere actualitecd- u rwanda rdc byiyemeje gusiga amateka atari meza y’amakimbirane yabiranze nk’ubwo onu yashinjaga u rwanda gufasha ingabo zahungabanyaga umutekano rdc m ariko ntirubyemere kuko bimenyetso byari bihari kuva perezida felix tshisekedi yagera butegetsi umubano w’u rwanda rdc wageze ntera ishimishije tshisekedi yasuye u rwanda ajya rwibutso rw’abazize jenoside kigali gisozi yunamira nzirakarengane u rwanda rdc kandi byafunguye ingendo z’indege rwandair kigali-kinshasa zikorwa inshuro eshatu cyumweru kandi hari gahunda kuzongera
2,antoine griezmann yamaze kwerekeza fc barcelona atletico igiye kugana inkiko,ikipe fc barcelone yamaze kwemeza yaguze rutahizamu mpuzamahanga w’umufaransa antoine griezmann wakiniraga atletico madrid iyi kipe y’i catalan yavuze yishyuye amasezerano griezmann asigaranye atletico yatanze miliyoni z’amayero gusa ruhande atltico madrid yavuze mafaranga make ndetse yiteguye kwitabaza inkikofc barcelone yatangaje yamaze gusinyisha antoine griezmann antoine griezmann afite amasezerano atletico madrid ageza kamena amafaranga yashyizweho ikipe yakwifuza kumugura miliyoni z’amayero ubu fc barcelone yatangaje igiciro gishya ikipe izifuza kumugura miliyoni z’amayero uyu mugabo wavukiye i mcon yatangiye gukina ruhago nk’uwabigize umwuga ikipe real sociedad yayikiniye imikino atsinda ibitego mbere kwerekeza murwa mukuru i madrid ikipe atletico yaje kwamamarira cyane atangiye gutozwa diego simeoneantoine griezmann amaze imyaka ikabakaba itanu atletico madrid antoine griezmann yafashije atletico madrid kugera mukino nyuma uefa champions league ndetse aza mwanya ballon d’or mwaka gihe kandi yanatsindiwe mukino nyuma w’igikombe cy’uburayi euro hamwe n’ikipe y’u bufaransa batsinzwe portugal hamwe atletico madrid yatsinze ibitego atanga imipira yavuyemo ibitego mikino yayikiniye mu gikombe cy’isi umwe bakinnyi b’inkingi mwamba bafashije ubufaransa kwegukana gikombe ndetse yanatowe nk’umukinnyi w’umukino mukino nyuma batsinzemo croitie life is all about second chances la vida tiene segundas oportunidades la vida t segones oportunitats antogriezmann a post shared fc barcelona fcbarcelona on jul at am pdt mu butumwa bwe mbere bwanyujijwe mbuga nkoranyambaga fc barcelone antoine griezmann yagize nkiri muto data yanyigishije gariyamoshi ihita inshuro gusa guhera igihe kirageze ngere ntego y’icyerekezo gishya inzira zacu birangiye zihuye nzarwanirira amabara barca n’umwete wanjye wose ni igihe cyacu ni inzira yacu muri bara byitezwe mufaransa azakorana inyabutatu ikaze y’ubusatirizi hamwe lionel messi luis suarez gihe ibya neymar bitarasobanuka neza griezmann kandi ashobora guhurira bene wabo b’abafaransa kipe barimo samuel umtiti clment lenglet jean-clair todibo ousmane dembl gihe baramuka bahagumye antoine griezmann yitezweho gufatanya messi suarez bagakaza ubusatirizi barca grizou nkuko bamwe nshuti ze bamwita ntabwo yigeze agaragara rimwe myitozo atletico yatangiye cyumweru gishize ashishikajwe kwihutisha gurwa rye ndetse hagiye havugwa umwuka mubi hagati y’amakipe yombi bijyanye kumvikana igurwa ry’uyu mukinnyi nyuma yaho fc barcelone itangaje yamaze kugura griezmann gatanu atltico madrid nayo yahise itangaza itangiye inzira kurengera inyungu zayo kipe y’i madrid ivuga mukinnyi yasheshe amasezerano buryo bubogamye yirengagije uruhande rumwe iyi kipe ivuga mufaransa barca bumvikanye mbere tariki nyakanga kandi gihe amafaranga gusohoka atletico miliyoni z’amayero kuba bityo kipe bita colchonero ikaba ivuga amafaranga yishyuwe barca make kugira irekure mukinnyi bafitanye amasezerano azageza
11,rgb yahagurukiye ibibazo biri itorero inkuru nziza byazamuwe n’umuvugizi waryo,nyuma kujya hanze kw’amashusho y’umuvugizi w’itorero inkuru nziza rwanda pasiteri ngaboyisonga theoneste kwikinisha bikaza guteza impaka ndende n’umwuka mubi itorerobikagera n’aho abakirisitu batangiye gucikamo ibiceurwego rw’igihugu rw’imiyoborere rgb rwatangaje rugiye kwinjira kibazo cy’iri torero rwego guhosha gufasha torero gukemura ibibazo biririmo nyuma kujya hanze kw’amashusho y’umuvugizi w’itorero inkuru nziza rwanda pasiteri ngaboyisonga theoneste kwikinisha bikaza guteza impaka ndende n’umwuka mubi itorerobikagera n’aho abakirisitu batangiye gucikamo ibiceurwego rw’igihugu rw’imiyoborere rgb rwatangaje rugiye kwinjira kibazo cy’iri torero rwego guhosha gufasha torero gukemura ibibazo biririmo ibi bije nyuma y’inkuru yatambutse kinyamakuru ukwezicom cyumweru tariki ukwakira yavugaga iby’ubushyamirane n’umwuka mubi bayoboke n’abayobozi b’itorero inkuru nziza rwanda bivugwa byakuruwe n’amashusho yagiye hanze mutarama agaragaza umuvugizi w’iri torero kwikinisha ibintu bamwe bavuga aribyo byateje impaka kutumvikana torero byakunze kuvugwa torero bamwe pasiteri bayoborana n’uyu theoneste bagiye bamusaba yatanga ubusobanuro bw’aya mashusho y’urukozasoni ndetse agasaba imbabazi intama ayoboye abakirisitu torero bw’icyasha yasize itorero gusa bamwe pasiteri bavuga muyobozi yikomye cyane uwagiye azamura kibazo wese ndetse bamwe akabakura buyobozi abandi akabimurira kure y’imiryango ahanini bapfuye kuba bamusabye ubusobanuro bw’iyo video nk’uko bisobanurwa nkuru kanda hano usome iyi nkuru bombori bombori itorero inkuru nziza umuvugizi waryo wagaragaye yikinisha ntiyorohewe urwego rw’igihugu rw’imiyoborere rgb narwo rufite nshingano amatorero n’amadini rwanda rwavuze hagiye gusuzumwa neza inkomoko y’ibibazo biri torero ndetse byaba ngombwa hakitabazwa amategeko gihe inzira z’ibiganiro n’ubujyanama zizaba zidatanze umuti nk’uko byasobanuwe mutabazi theodore umuyobozi rgb ushinzwe imitwe politike itari iya leta kiganiro yagiranye n’ikinyamakuru ukwezicom yagize nk’uko amategeko abitegenya gihe havutse ukutumvikana ngingo runaka inzego zicarana n’akanama nkemurampaka bakabifatira umwanzuro gusa habayeho ukutumvikana hari ibyemezo bishobora gufatwa biba ngombwa twe rgb tureba byimbitse kibazo gishamikiye ibyemezo binyuze mubyo amategeko ateganya hari n’ubwo wasanga mwuka mubi ushingiye bibazo birimo kutumvikana mitungo cyangwa n’ibindi bishobora kuba bibyihishe inyuma nabyo tugiye gusuzuma kandi mbijeje vuba bizaba byabonewe umuti mutabazi theodore yavuze kibazo basanzwe baracyumvishe ndetse banasabye ubuyobozi bw’iri torero kwikemurira ibibazo binyuze biganuiro hagati yanaboneyeho gusaba ubuyobozzi bw’iri torero kudaha urwaho abakirisitu bagirane amakimbirane biturutse itorero yanavuze amatorero n’amadini agira uruhare runini kubaka umuryango nyarwanda nayo mpamvu leta idakwiye kubatererana by’umwihariko gihe haba havutse ibibazo kutumvikana nk’ibi biri itorero inkuru nziza mutabazi theodore umuyobozi rgb ushinzwe imitwe politike itari iya leta
3,akajagari mwuga w’ubushoferi kagiye gucika,mu kiganiro yagiranye n’abanyamakuru kabiri tariki ugushyingo minisitiri ushinzwe iby’ingendo minisiteri y’ibikorwaremezo dr alex nzahabwanimana yavuzeko mategeko azarengera uburenganzira bw’abagenzi iyi nyigo ikubiyemo amategeko azagenga umwuga yarangijwe kwigwa hasigaye kuzayishyikiriza inama y’abaminisitiri iyemeze minisitiri yavuze umwuga w’ubushoferi ugomba kugendera mategeko utazajya winjirwamo buri wese y’umva abyishakiye yavuze birababajeje kubona hari umuntu ubyuka kubera yashonje agafata imodoka akayishyira muhanda ashaka igihumbi kimwe cyangwa bibiri kurya ubikoze abangamiye wawundi wiyemeje kubujyira umwuga ntitugomba kubyemera muri kiganiro dr nzahabwanimana yahakanye gahunda minisiteri ifite guca imodoka ntoya mini bus mujyi ahubwo minisiteri ifite gahunda gukangurira abashoramari kwinjiza imodoka zigezweho abantu bakunze aya mategeko agenga umwuga w’ubushoferi azaba anareba abakora umwuga w’ubushoferi mazi minisiteri nzahabwanimana yavuze nzira y’amazi hakirangwa akajagari gakabije usanga abantu bumva umwuga ugomba gukorwa buri wese ubishatse yavuzeko abatwara abantu mazi nabo bagomba kuzubahiriza amabwiriza akubiye nyigo eric muvara
3,ibigo bigera bishobora kutazongera gukorana leta,ikigo rppa rwanda public procurement authority gitangaza kigiye gusesa amasezerano n’ibi bigo kuko byagaragaje imikorere itari myiza irimo gukoresha impapuro zitemewe kugaragaza ubushobozi buke mikorere ndetse gushaka gutanga ruswa itangazo riri rubuga rw’icyo kigo rivuga ugereranyije n’umwaka ushize gihembwe umubare w’ibigo byakuweho icyizere wikubye inshuro ebyiri zose kuko wavuye bigo nyakanga mwaka ushize ukaba ugeze bivugako wazamutseho bimwe bigo byiyongereye byari bisanzwe harimo egeb ecoproten itec associates ltd papeterie amicale n’ibindi urutonde rw’ibi bigo n’amazina yabyo nyirabyo n’ibihano byahawe bigaragara rubuga wwwrppagovrw marie jose ikibasumba
5,museveni yanze gukorana indirimbo chris brown ahitamo kanye west lionel litchie,perezida uganda yoweri kaguta museveni arashaka kugaruka muziki agakorana indirimbo n’abahanzi bakomeye ruhando mpuzamahanga don balaam baruhagara ureberera inyungu z’uyu muhanzi museveni yabwiye ikinyamakuru blizz uganda yanze kuzakorana chris brown bitewe uburyo bw’imirimbire butamunyura ubu turi gukorana kanye west ndetse lionel litchie twashakaga gukorana chris brown ariko muzehe yarabyanze kubera adakunda umuziki n’uburyo awuririmbamo balaam repubulika iharanira demukarasi congo igihugu kimaze igihe kinini gifite umuziki ukunzwe mugabane balaam kumvisha museveni uburyo byiza gukorana indirimbo n’umuhanzi kanda bongo man gihugu kugaruka muziki museveni ukugira yongere yigarurire imitima y’abaturage uganda cyane abakunzi b’umuziki umuziki ntwaro depite robert kyagulanyi bobi wine utavuga rumwe n’ubutegetsi uganda yifashishije akurura imitima y’urubyiruko rwinshi gihugu gihe amatora y’umukuru w’igihugu azaba bombi bakaba baremeje guhatana mu mbere y’amatora y’umukuru w’igihugu museveni yasohoye indirimbo yise ’ye ngoma’ iyo yakoze yayise ’penkoni’ izi ndirimbo zombi zumvikanamo amagambo ’you want another rap’ muri uganda umuziki politiki birajyana kuko uruhande abahanzi jose chameleone bobi wine babogamiyemo ruzana n’abandi bantu benshi ni byagenze kenya umudepite charles njagua kanyi uzwi jaguar muziki yabonye mwaka awukesha abayoboke muziki
3,mineduc igiye gushyiraho sitati nshya igenga abarimu,ubwo yatangazaga ibyavuye manota y’abanyeshuri barangije amashuri abanza n’ay’icyiciro rusange umunyamabanga leta minisiteri y’uburezi olivier rwamukwaya yavuze kuba abanyeshuri baratsinze harimo n’umuhate mwarimu bityo akaba agomba gushimirwa minisiteri y’uburezi ivuga abarimu bagiye guhabwa sitati nshya ibagenga bitandukanye n’uko bafatwaga nk’abandi bakozi leta bigahura n’uko umwuga wabo wihariye mu kiganiro n’abanyamakuru cyabaye kane cyicaro minisiteri y’uburezi umunyamabanga leta minisiteri olivier rwamukwaya yavuze hakomeje gutekerezwa ibyatuma abarimu barushaho gukora umwuga wabo bawishimiye yagize igishya giteganyijwe twizera gihe gito kiba cyashyizwe n’ahagaragara sitati yihariye y’abarimu ni kimwe bizabafasha kubona ibyatuma bitabwaho buryo bwihariye kubera n’umwuga wabo wihariye kugeza abarimu bahabwaga byose byashingiraga sitati igenga abakozi leta rusange rwamukwaya yakomeje agira bitewe n’umwihariko w’umwuga wabo minisiteri y’uburezi ifatanyije ministeri y’abakozi leta twarangije umushinga sitati yihariye y’abarimu izifashishwa kugira bazajya bagenerwa byihariye bijyanye n’umwuga wabo aha avugamo nko kuba abarimu bazajya bazamurwa ntera intambike cyangwa ngazi ibintu ubusanzwe bitajyaga bibahorwamukwaya yakomeje agira icyo gihe umwarimu azajya azamurwa ntera n’umushahara uzajya ugenda wiyongera bikurikije n’igihe amaze kazi buryo n’iyo yaba umwarimu ashobora kubona umushahara uruta uw’umuyobozi w’ishuri rwamukwaya yakomeje agira ikindi guhera mwaka tugiye kujya tubaha agahimbazamusyi ubundi kagenerwa buri mukozi wese leta wesheje neza imihigo ibi byarateganyijwe buryo nyuma kureba neza besheje imihigo abarimu bazajya babarirwa agahimbazamusyi minisiteri y’uburezi ivuga izakomeza gushyigikira koperative mwarimu sacco ariko abarimu bakanashishikarizwa gukoresha mahirwe kuko nubwo guverinoma ishyiramo amafaranga abarimu batarakangukira kuyibyaza umusaruro ku kijyanye n’iguriro ry’abarimu rwamukwaya yavuze hamaze gufatwa umurongo abarimu ubwabo bazakoresha inguzanyo koperative umwalimu sacco akaba bayitangiriza nk’uko bakora imishinga yindi ibabyarira inyungu ibi bitandukanye n’amasoko guverinoma ishyiriraho abasirikare n’abapolisi ahubwo azaba ahantu mwarimu ashobora kwerekana ikarita bakamuha ibicuruzwa gihe umushahara utaraboneka cyangwa agahabwa akeneye giciro kiri munsi y’icy’undi utari umunyamuryango amaduka nk’aya hari yamaze gutangizwa majyepfo majyaruguru nko karere musanze n’ubwo bitaragera hose mineduc isanganywe gahunda girinka mwarimu buri murezi wakoze neza agatsindisha isomo yigisha hakaba hari gahunda korohereza abarimu kubona mudasobwa binyuze umwalimu sacco amafaranga akagenda akatwa mushahara w’umukozi buri kweziyanditswe ubwanditsimuhaburarw
8,ibintu ushobora gusura mu rwanda ukuyeho gusura ingagi,gusura pariki nyungwe irimo amako menshi y’inkende gusura pariki y’ akagera kujya kurira ibirunga mu rwanda habarizwa umusozi gatanu murermure afurikacyangwa gukora siporo y’amagare misozi y’u rwanda gusura ingoro y’ umwami i nyanza gusura ibyiza by’umuco nyarwanda karere musanze ntara y’amajyaruguru kigo ndangamuco iby’ iwacu gusura urwibutso jenocide ahantu hatandukanye urwibutso kigali urwibutso rw’ i murambi urwibutso rw’i nyanza kicukiro n’ urwibutso rw’i ntarama gusura ibiyaga bitandukanye n’ibihakorerwa cyane cyane ikiyaga kivu gukora siporo nyinshi zikorerwa biyaga binini zikaba zakorerwa kiyaga kivu kuruhukira kiyaga muhazi kilometer uvuye i kigali gusura gutembera umujyi kigali kumenya amateka yawo ukoresheje imodoka bisi gusura pariki nyungwe cyane cyane amasumo y’amazi ndetse n’indabo z’amoko menshi zihaboneka
3,muhanga inyama zikomeje guhenda,mukamudenge umwe bazindukiye isoko ry’inyama mujyi muhanga tariki aje kugura kurya yitwaje akadobo gato kavuyemo isabune omo atwayemo inyama zigera ndiba gihe avuga ahahiye umuryango mugari agira wahaha izirenze ikilo ukazabonahe amafaranga yazo ndajyana singombwa bazihaga erega mayi aka kongeye kuba akaboga k’abifashije vedaste mpagaritswenimanaushinzwe ubuhinzi n’ubworozi karere muhanga avuga ibura ry’inyama ikibazo gihangayikishije kubera borozo bajya bakunda korora inka z’inyama agira abaturage benshi usanga biyororera inka z’amata baturage bafata icyemezo korora inka z’inyama kandi hagize ubigira umushinga yakunguka cyane mupenzi umubazi akaba n’umucuruzi w’imyama avuga imyama bacuruza ziba zirimo amoko atandukanye bitewe n’ubushobozi buri umwe wese avuga hari imyama z’inka ikiro kigura amafaranga y’u rwanda izindi zikaba inyama nda hari izindi zitwa iroti zigura amafaranga benshi bavuga zirya umugabo zigasiba mupenzi avuga ntangiriro z’uyu mwaka ikiro cy’inyama make zaguraga amafaranga y’u rwanda mpagaritswenimana avuga batangiye gushishikariza abaturage korora n’amatungo magufi kuko byafasha kugabanya ikibazo cy’inyama kigaragara aka karere gerard gitoli mbabazi
9,itorero inyamibwa ryakumbuje abanyarwanda batuye kenya umuco wabo,iri torero rimenyerewe bikorwa by’imbyino n’amakinamico gakondo nyarwanda ryagiye gihugu kenya gikorwa cy’iserukiramuco gakondo nyafurika ryatangiye tariki kugeza kuya ukwakira kaminuza yitiriwe kenyatta i nairobi iri serukiramuco ryari rifite insanganyamatsiko igira ira iti dushyire hamwe dukunde umuco kuko niwo shingiro ry’amahoro umuyobozi w’itorero flugence kwizera avuga basigiye urukumbuzi rukomeye abanyarwanda benshi batuye nairobi ndetse nkengero zayo cyane kuko baje kureba torero benshi kwizera agira abantu barishimye cyane kuko hariya benshi bakunda umuco nyarwanda abanyarwanda bahatuye baje benshi barishima birenze kandi wabonaga bafite urukumbuzi rw’umuco wabo iri torero rikaba ryarabyinnye nyuma munsi cyumweru umunsi witabiriwe cyane n’abanyarwanda batuye gihugu kenyakugirango torero ribashe kwitabira serukiramuco ryabifashishijwemo n’ubuyobozi kaminuza nkuru y’u rwanda gerard gitoli mbabazi
2,amagare twafatanyije nk’ikipe mpamvu natsinze-nsengimana,nsengimana bosco h’ byukusenge patrick h’ ruhumuriza abraham h’ bintunimana emile h’ ndayisenga valens h’ nsengimana bosco ukinira ikipe benediction y’i rubavu akaba akinira n’ikipe y’igihugu gusiganwa magare wegukanye intera rwamagana-huye irushanwa risanzwe riba buri kwezi rwanda cycling cup nsengimana bosco amaze kwambikwa umwambaro skol nk’uwegukanye intera rwamagana-huye foto bugingo uyu umunsi kabiri w’isiganwa risa n’iritegura tour du rwanda gatandatu taliki ukwakira abasiganwa bahagurutse nyagatare basoreza rwamagana izaba intera mbere tour du rwanda umunsi kabiri abakinnyi bava makipe rwanda bagera bahagurutse rwamagana basoreza huye ntera y’ibilometero nsengimana bosco wegukanye intera rubavu-musanze kanama yongeye kwerekana akomeye yegukana ntera akoresheje amasaha iminota n’amasegonda yakurikiwe byukusenge patrick ukinira benediction club wahagereye rimwe ruhumuriza abraham ukomoka aka karere bakoresheje amasaha iminota n’amasegonda bintunimana wegukanye intera nyagatare-rwamagana yaje uwa yahagereye rimwe ndayisenga valens wabaye uwa kabiri bakoresheje amasaha iminota n’amasegonda nsegimana bosco nyuma kwegukana ntera yagize twafatanyije nk’ikipe mpamvu natsinze yakomeje avuga ubundi ndayisenga valens mukinnyi bacungaga cyane kuko ukomeye kandi bagendanye akaza kumucika akabasha kugera i huye uwa mbere ndayisenga valens akaba avuga ikipe bake ugereranyije bediction ati nka nsengimana ntabwo yigeze avunika cyane kuko abakinnyi benshi bamukoreye ariko njye n’abakinnyi banjye babiri twakoze cyane buryo byageze turananirwa abakinnyi barishimira imyiteguro tour du rwanda aya marushanwa arimo gutegura tour du rwanda abakinnyi basanga imyiteguro myiza nsengimana ku myiteguro duhagaze neza tugomba gutwara tour du rwanda ndayisenga valens wegukanye tour du rwanda yagize kugeza tugeze ahantu heza tuyitegura abakinnyi barazamutse nibakunda bagakora nk’uko gukora tuzabona umusaruro mwiza tour du rwanda srcimvaho
